feature,coef
race_AfricanAmerican admission_type_id_2,-7.715138926412094e-05
num_medications discharge_disposition_id_23,-7.712577859838526e-05
num_lab_procedures diag_1_850,-7.70877205502786e-05
num_medications diag_1_227,-7.708640327216258e-05
diag_2_707 readmitted_>30,-7.693094891827735e-05
medical_specialty_Emergency/Trauma diag_3_250,-7.687113779538929e-05
age_[40-50) admission_type_id_2,-7.677993568475964e-05
number_outpatient age_[50-60),-7.67397332535134e-05
number_diagnoses medical_specialty_Hematology,7.6572312886926e-05
time_in_hospital diag_2_342,7.656885369035302e-05
discharge_disposition_id_1 medical_specialty_Family/GeneralPractice,-7.655802086370824e-05
number_diagnoses diag_1_535,-7.650691224117588e-05
number_diagnoses diag_2_593,7.635434690701267e-05
change_Ch diag_2_category_Other,-7.634163185085627e-05
num_lab_procedures diag_3_331,7.633539700301971e-05
glyburide_Steady tolbutamide_No,-7.633346026073916e-05
num_lab_procedures diag_2_292,7.627500766324226e-05
glyburide_Steady citoglipton_No,-7.61362473690856e-05
glyburide_Steady tolazamide_No,-7.61362473690856e-05
glyburide_Steady examide_No,-7.61362473690856e-05
glyburide_Steady,-7.61362473690856e-05
glyburide_Steady metformin-rosiglitazone_No,-7.61362473690856e-05
glyburide_Steady glimepiride-pioglitazone_No,-7.61362473690856e-05
glyburide_Steady metformin-pioglitazone_No,-7.61362473690856e-05
glyburide_Steady troglitazone_No,-7.61362473690856e-05
glyburide_Steady diabetesMed_Yes,-7.61362473690856e-05
acetohexamide_No glyburide_Steady,-7.61362473690856e-05
diag_1_category_Other diag_2_category_Diabetes,-7.610866015960118e-05
diag_1_428 pioglitazone_No,7.610389623661727e-05
glyburide_Steady glyburide-metformin_No,-7.609335662262107e-05
glyburide_Steady glipizide-metformin_No,-7.602014176378757e-05
time_in_hospital age_[20-30),-7.595011115309682e-05
num_lab_procedures diag_1_566,-7.586313570402766e-05
chlorpropamide_No glyburide_Steady,-7.579470093161345e-05
num_lab_procedures diag_1_592,7.575255835488265e-05
number_diagnoses diag_2_425,-7.573572092181814e-05
diag_2_category_Diabetes diag_3_category_Circulatory,-7.572435187064766e-05
number_diagnoses diag_1_646,7.568227418569446e-05
num_procedures diag_2_category_Neoplasms,7.567771440922587e-05
age_[70-80) diag_1_category_Other,-7.5614114954794e-05
diag_1_780 glyburide_No,-7.551789219586814e-05
num_lab_procedures diag_2_715,-7.547027752500601e-05
age_[40-50) diag_3_category_Other,-7.543009027043796e-05
num_lab_procedures medical_specialty_Pulmonology,-7.542266129990885e-05
race_Hispanic glipizide_No,-7.540901655027418e-05
glyburide_Steady miglitol_No,-7.527162321934144e-05
num_lab_procedures discharge_disposition_id_4,-7.511662557412504e-05
diag_3_496 readmitted_NO,-7.50693778712804e-05
repaglinide_No diag_1_category_Musculoskeletal,-7.502417410721769e-05
num_medications diag_2_458,-7.500149720336478e-05
readmitted_<30 diag_3_category_Injury,7.49511559488746e-05
time_in_hospital diag_3_V54,-7.491686220324898e-05
diag_1_278 readmitted_NO,-7.483838636075523e-05
admission_type_id_1 change_Ch,-7.480830218887937e-05
number_outpatient glipizide_No,-7.476980858374669e-05
medical_specialty_Cardiology diabetesMed_Yes,-7.475181070863799e-05
number_inpatient diag_3_585,7.471059880000572e-05
num_lab_procedures diag_3_731,-7.46533330894741e-05
number_diagnoses diag_2_402,7.462951328174403e-05
admission_type_id_1 diag_1_category_Respiratory,-7.458311127519995e-05
num_lab_procedures diag_1_433,7.4549785863584e-05
num_medications medical_specialty_SurgicalSpecialty,-7.449424056850019e-05
age_[50-60) diag_1_category_Respiratory,-7.44715246433446e-05
race_Caucasian diag_1_category_Respiratory,-7.446658870484238e-05
num_lab_procedures diag_1_723,-7.445909895520125e-05
number_diagnoses diag_3_410,-7.441935948357048e-05
num_lab_procedures diag_1_726,-7.429087038596493e-05
number_diagnoses diag_3_V54,-7.426873627954616e-05
num_medications diag_3_303,-7.423277880863316e-05
race_Hispanic glimepiride-pioglitazone_No,-7.403995022710144e-05
race_Hispanic acetohexamide_No,-7.403995022710144e-05
race_Hispanic tolazamide_No,-7.403995022710144e-05
race_Hispanic metformin-pioglitazone_No,-7.403995022710144e-05
race_Hispanic citoglipton_No,-7.403995022710144e-05
race_Hispanic examide_No,-7.403995022710144e-05
race_Hispanic metformin-rosiglitazone_No,-7.403995022710144e-05
race_Hispanic glipizide-metformin_No,-7.403995022710144e-05
race_Hispanic,-7.403995022710144e-05
race_Hispanic troglitazone_No,-7.403995022710144e-05
race_Hispanic miglitol_No,-7.403995022710144e-05
race_Hispanic tolbutamide_No,-7.403995022710144e-05
diag_3_272 nateglinide_No,-7.399233855647603e-05
time_in_hospital diag_1_38,-7.396223175972748e-05
gender_Female diag_3_category_Unknown,-7.393503305827192e-05
race_Hispanic chlorpropamide_No,-7.390154091617563e-05
time_in_hospital diag_2_785,7.38885964176205e-05
diag_3_496 readmitted_>30,-7.388076262947166e-05
diag_1_428 miglitol_No,7.382340821896344e-05
num_lab_procedures age_[70-80),-7.378125488676217e-05
gender_Female glimepiride_Steady,-7.375322994343992e-05
number_emergency diag_3_301,-7.372072931344649e-05
gender_Male diag_3_category_Unknown,-7.371779024027121e-05
admission_source_id_1 diag_3_category_Unknown,-7.367491949528095e-05
race_Hispanic acarbose_No,-7.366624412942091e-05
rosiglitazone_Steady insulin_No,-7.357019525704759e-05
diag_3_272 glyburide-metformin_No,-7.356985367559282e-05
num_medications diag_1_V53,-7.355160836616113e-05
num_medications diag_2_250.8,-7.353306170167609e-05
discharge_disposition_id_1 admission_source_id_17,-7.348182016266907e-05
glyburide_Steady change_Ch,-7.334670797564667e-05
race_Hispanic nateglinide_No,-7.334548440194135e-05
diag_1_428 nateglinide_No,7.327710389850874e-05
num_medications diag_2_218,-7.317299360100906e-05
diag_2_285 readmitted_<30,7.316648970226172e-05
number_diagnoses diag_1_431,-7.316244546845406e-05
diag_1_428 glyburide-metformin_No,7.312841188128857e-05
discharge_disposition_id_1 diag_2_category_Genitourinary,-7.308235334382909e-05
number_diagnoses diag_3_426,-7.30811437373917e-05
num_medications medical_specialty_Nephrology,7.307577296954352e-05
diag_1_428 glimepiride_No,7.303332586340567e-05
glyburide_Steady acarbose_No,-7.300844606397017e-05
gender_Female diag_1_category_Respiratory,-7.293384406504854e-05
number_inpatient diag_2_305,7.292633476015318e-05
diag_1_250.13 readmitted_<30,7.282280127870605e-05
age_[90-100) readmitted_>30,-7.279965728639563e-05
num_medications diag_3_296,7.278071689782339e-05
number_diagnoses discharge_disposition_id_25,-7.274125610646197e-05
number_diagnoses diag_2_250.5,7.267826584148463e-05
num_lab_procedures diag_2_412,-7.264891289017652e-05
num_procedures diag_3_585,7.261291221516085e-05
medical_specialty_Cardiology metformin_No,-7.246332622542661e-05
payer_code_HM nateglinide_No,-7.228609301271627e-05
medical_specialty_InternalMedicine diag_1_434,7.220306064542623e-05
diag_1_433 readmitted_<30,7.219203144384176e-05
diag_1_434 readmitted_NO,-7.217637109435058e-05
num_lab_procedures diag_3_414,-7.212396045449587e-05
number_diagnoses diag_1_250.12,-7.210530850091419e-05
num_lab_procedures diag_2_410,7.210327800510849e-05
num_procedures diag_3_category_Circulatory,7.208037500308044e-05
num_lab_procedures diag_1_584,7.206755514827364e-05
num_medications diag_3_794,7.19307990503815e-05
number_diagnoses diag_1_526,7.1926310035001e-05
num_lab_procedures diag_3_790,7.191439146165169e-05
number_diagnoses diag_3_447,7.19084106558064e-05
discharge_disposition_id_2 diag_1_category_Other,7.18960189565136e-05
num_medications diag_1_250.2,-7.18815704276146e-05
num_lab_procedures diag_3_511,7.180740573556548e-05
num_medications diag_3_571,7.175583071107852e-05
change_No diag_1_category_Digestive,-7.175320712978384e-05
num_lab_procedures discharge_disposition_id_3,-7.170419861930114e-05
num_lab_procedures admission_type_id_8,-7.168339476157212e-05
acarbose_No diag_1_category_Musculoskeletal,-7.152581134775164e-05
admission_source_id_4 glipizide_No,-7.14260716448893e-05
diag_2_250.01 readmitted_NO,-7.140664075997241e-05
number_diagnoses diag_2_202,7.132802488489638e-05
discharge_disposition_id_11 glimepiride-pioglitazone_No,-7.132689949988998e-05
discharge_disposition_id_11 acarbose_No,-7.132689949988998e-05
discharge_disposition_id_11 troglitazone_No,-7.132689949988998e-05
discharge_disposition_id_11 examide_No,-7.132689949988998e-05
discharge_disposition_id_11,-7.132689949988998e-05
discharge_disposition_id_11 readmitted_NO,-7.132689949988998e-05
discharge_disposition_id_11 chlorpropamide_No,-7.132689949988998e-05
discharge_disposition_id_11 miglitol_No,-7.132689949988998e-05
discharge_disposition_id_11 tolazamide_No,-7.132689949988998e-05
discharge_disposition_id_11 glipizide-metformin_No,-7.132689949988998e-05
discharge_disposition_id_11 citoglipton_No,-7.132689949988998e-05
discharge_disposition_id_11 metformin-rosiglitazone_No,-7.132689949988998e-05
discharge_disposition_id_11 acetohexamide_No,-7.132689949988998e-05
discharge_disposition_id_11 metformin-pioglitazone_No,-7.132689949988998e-05
glimepiride_No insulin_Down,7.131422373040568e-05
admission_type_id_1 diag_2_category_Other,-7.128047017584553e-05
diag_1_428 chlorpropamide_No,7.1256965069786e-05
admission_type_id_3 discharge_disposition_id_22,7.122759125885087e-05
pioglitazone_No insulin_Down,7.120641958390445e-05
discharge_disposition_id_11 glyburide-metformin_No,-7.11945519644485e-05
discharge_disposition_id_11 tolbutamide_No,-7.1171716625736e-05
num_lab_procedures diag_3_424,-7.11361602667141e-05
number_emergency diag_2_category_Diabetes,-7.113172791531451e-05
diag_1_428 tolazamide_No,7.112073586652674e-05
diag_1_428 tolbutamide_No,7.107155393191295e-05
time_in_hospital discharge_disposition_id_3,-7.106516799550798e-05
num_lab_procedures diag_2_337,7.100381702547753e-05
discharge_disposition_id_11 repaglinide_No,-7.099710999645586e-05
diag_1_428 examide_No,7.09857895712363e-05
diag_1_428,7.09857895712363e-05
diag_1_428 metformin-rosiglitazone_No,7.09857895712363e-05
diag_1_428 troglitazone_No,7.09857895712363e-05
diag_1_428 citoglipton_No,7.09857895712363e-05
diag_1_428 acetohexamide_No,7.09857895712363e-05
diag_1_428 glimepiride-pioglitazone_No,7.09857895712363e-05
diag_1_428 metformin-pioglitazone_No,7.09857895712363e-05
medical_specialty_Orthopedics-Reconstructive readmitted_<30,7.09839410697421e-05
diag_1_276 readmitted_NO,-7.094566333977012e-05
gender_Male pioglitazone_Steady,-7.093908739747151e-05
diag_1_780 rosiglitazone_No,-7.084112343781075e-05
medical_specialty_Nephrology readmitted_<30,7.079363135575088e-05
number_diagnoses diag_1_436,-7.074174611039545e-05
race_AfricanAmerican admission_source_id_7,-7.07393053026821e-05
discharge_disposition_id_11 nateglinide_No,-7.072338553777302e-05
diag_3_272 rosiglitazone_No,-7.068943258003387e-05
number_emergency payer_code_MD,-7.059729099116208e-05
num_lab_procedures payer_code_CH,-7.057087893213071e-05
diag_3_305 readmitted_<30,7.049658429533448e-05
num_lab_procedures diag_3_429,-7.043882813462967e-05
discharge_disposition_id_11 rosiglitazone_No,-7.043575534435232e-05
num_medications medical_specialty_Pulmonology,-7.042453134613498e-05
gender_Male diag_1_786,-7.027134184540083e-05
num_lab_procedures diag_2_41,-7.021428179685235e-05
age_[80-90) diabetesMed_No,-7.020703921576109e-05
diag_1_428 acarbose_No,7.017629467622778e-05
num_procedures medical_specialty_Surgery-Vascular,7.00288968047313e-05
num_medications diag_1_569,-6.997175654415057e-05
number_diagnoses diag_2_250.03,-6.995706039668457e-05
payer_code_HM repaglinide_No,-6.995700500285723e-05
diag_1_428 repaglinide_No,6.992763887665604e-05
diag_1_category_Respiratory diag_3_category_Circulatory,-6.98348222322452e-05
diag_2_250 diag_1_category_Other,-6.975213042616312e-05
metformin_No diag_1_category_Injury,-6.974956518686901e-05
number_diagnoses diag_3_716,6.970816362007271e-05
age_[70-80) acarbose_No,-6.967853369069748e-05
number_diagnoses diag_2_998,-6.966285742650717e-05
number_diagnoses diag_2_493,-6.965166116767599e-05
number_inpatient diag_1_780,-6.965010915451988e-05
discharge_disposition_id_1 diag_1_category_Musculoskeletal,-6.963134854805527e-05
num_medications diag_2_571,-6.961101920807591e-05
discharge_disposition_id_1 medical_specialty_Cardiology,-6.959255460651452e-05
admission_source_id_1 pioglitazone_Steady,-6.955698226410714e-05
discharge_disposition_id_11 glimepiride_No,-6.953317094561117e-05
change_Ch diag_1_category_Respiratory,-6.948848965445827e-05
admission_source_id_17 insulin_No,-6.945337862315616e-05
admission_type_id_2 diag_3_category_Circulatory,-6.943009709192611e-05
admission_source_id_17 glimepiride_No,-6.935925509669924e-05
diag_3_599 readmitted_<30,6.935591711016785e-05
time_in_hospital diag_1_8,-6.932770587090228e-05
age_[70-80),-6.919926802694859e-05
age_[70-80) troglitazone_No,-6.919926802694859e-05
age_[70-80) acetohexamide_No,-6.919926802694859e-05
age_[70-80) citoglipton_No,-6.919926802694859e-05
age_[70-80) glimepiride-pioglitazone_No,-6.919926802694859e-05
age_[70-80) metformin-pioglitazone_No,-6.919926802694859e-05
age_[70-80) examide_No,-6.919926802694859e-05
admission_type_id_3 diag_2_250,-6.919743720363287e-05
glipizide_No glyburide_Steady,-6.919699557672148e-05
time_in_hospital diag_2_263,6.919177957102897e-05
age_[70-80) metformin-rosiglitazone_No,-6.914606960601918e-05
age_[70-80) diabetesMed_No,-6.909504361452375e-05
age_[70-80) glipizide-metformin_No,-6.908316242152824e-05
glimepiride_Steady rosiglitazone_No,-6.905060598158465e-05
number_diagnoses diag_2_465,6.896735425564273e-05
insulin_No diag_1_category_Neoplasms,-6.892012723021727e-05
time_in_hospital race_Hispanic,-6.891949865139795e-05
age_[70-80) tolbutamide_No,-6.888720330657376e-05
num_lab_procedures diag_3_296,6.885646569407342e-05
num_medications diag_3_433,-6.884142401706205e-05
num_lab_procedures diag_3_492,-6.881137788348827e-05
medical_specialty_Cardiology rosiglitazone_No,-6.877445632780077e-05
discharge_disposition_id_11 pioglitazone_No,-6.875926714884997e-05
glyburide-metformin_No diag_1_category_Musculoskeletal,-6.870400931740317e-05
number_diagnoses diag_2_729,-6.860660720719139e-05
num_procedures diag_2_427,6.85953499051125e-05
age_[70-80) tolazamide_No,-6.858739516423177e-05
number_outpatient diag_1_285,6.83717146334909e-05
diag_1_category_Other diag_3_category_Circulatory,-6.83509795998618e-05
num_medications diag_1_423,6.833175349029356e-05
diag_1_491 readmitted_>30,-6.831536448142493e-05
diag_2_250.6 readmitted_<30,6.822316212885207e-05
num_medications diag_1_812,-6.811915627267356e-05
num_medications diag_3_447,6.79544444522551e-05
number_emergency glimepiride_Steady,6.792227996591596e-05
medical_specialty_Urology readmitted_NO,-6.780427410589018e-05
admission_source_id_4 glyburide_No,-6.77822596885978e-05
pioglitazone_No diag_3_category_Circulatory,-6.763284493130823e-05
age_[70-80) miglitol_No,-6.762087351189532e-05
admission_source_id_7 diag_3_category_Other,-6.755463757885024e-05
number_diagnoses diag_2_440,6.754718291807605e-05
glimepiride_No diag_1_category_Musculoskeletal,-6.739567267401485e-05
age_[10-20) glipizide_No,-6.739403312930854e-05
age_[10-20) glyburide_No,-6.739094335345947e-05
diag_1_486 repaglinide_No,-6.735311432812743e-05
num_medications diag_2_446,6.723314985934107e-05
age_[10-20) glipizide-metformin_No,-6.722029176503316e-05
age_[10-20) glyburide-metformin_No,-6.722029176503316e-05
age_[10-20) miglitol_No,-6.722029176503316e-05
age_[10-20) troglitazone_No,-6.722029176503316e-05
age_[10-20) tolazamide_No,-6.722029176503316e-05
age_[10-20) citoglipton_No,-6.722029176503316e-05
age_[10-20) examide_No,-6.722029176503316e-05
age_[10-20) acarbose_No,-6.722029176503316e-05
age_[10-20) tolbutamide_No,-6.722029176503316e-05
age_[10-20) acetohexamide_No,-6.722029176503316e-05
age_[10-20) chlorpropamide_No,-6.722029176503316e-05
age_[10-20) glimepiride-pioglitazone_No,-6.722029176503316e-05
age_[10-20) metformin-rosiglitazone_No,-6.722029176503316e-05
age_[10-20),-6.722029176503316e-05
age_[10-20) metformin-pioglitazone_No,-6.722029176503316e-05
age_[40-50) admission_type_id_3,-6.719176984794757e-05
age_[10-20) pioglitazone_No,-6.719055177062254e-05
diabetesMed_No diag_1_category_Digestive,-6.718895027459313e-05
age_[10-20) glimepiride_No,-6.718802097377217e-05
age_[10-20) repaglinide_No,-6.718065483696194e-05
payer_code_CP readmitted_>30,-6.714348655794212e-05
admission_type_id_1 diag_1_786,-6.708990061721598e-05
num_lab_procedures diag_1_532,-6.706550632833146e-05
race_AfricanAmerican diabetesMed_No,-6.705573023309528e-05
admission_source_id_7 diag_1_780,-6.704055116834318e-05
diag_1_295 readmitted_<30,6.690213564112874e-05
payer_code_HM metformin_No,-6.68211397396242e-05
metformin_No insulin_Down,6.680277828184288e-05
race_Caucasian glimepiride_Steady,-6.672333486099018e-05
num_medications diag_2_824,6.670106632728928e-05
